,Name,Rating,Num_Ratings,Price,Id,Status,AscLoc,BusTypes,Hours,Avg_Close,Avg_Open
0,Café Soleil at Eskenazi Health,4.6,37.0,1.25,ChIJ3Z7ruzdXa4gRNsIfdlPQ5R4,CLOSED_TEMPORARILY,IUPUI,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.36332417582418,9.732600732600734
1,Farmer's Fridge,4.5,2.0,1.25,ChIJtXOEuipXa4gRN_AKkdHuXWI,OPERATIONAL,IUPUI,[],"[['00:00', 'none']]",30.0,0.0
2,Ingram Micro Mobility Marketplace at Eskenazi Health,4.6,7.0,1.25,ChIJoawzbTdXa4gRklpVautN-Ko,OPERATIONAL,IUPUI,[],"[['06:00', '02:00'], ['06:00', '02:00']]",26.0,6.0
3,Farmer's Fridge,4.098113207547169,286.9433962264151,1.25,ChIJXWWxhStXa4gRLaXQ8DswcMw,OPERATIONAL,IUPUI,[],"[['00:00', 'none']]",30.0,0.0
4,Boar's Head Bistro,4.098113207547169,286.9433962264151,1.25,ChIJHznwGgtXa4gRvz1_0UfZfzw,OPERATIONAL,IUPUI,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.36332417582418,9.732600732600734
5,Taqueria Mi Costa,4.4,144.0,1.25,ChIJp2BKuWhXa4gRA_tH_dQsRac,OPERATIONAL,IUPUI,[],"[['12:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00']]",23.0,11.166666666666666
6,Chick-fil-A,4.1,147.0,1.0,ChIJCU2YMTRXa4gRORHJl4ZGpog,OPERATIONAL,IUPUI,[],"[['10:00', '18:00'], ['10:00', '18:00'], ['10:00', '18:00'], ['10:00', '18:00'], ['10:00', '18:00']]",18.0,10.0
7,Pizza Hut Express,2.4,5.0,1.0,ChIJbTI7Y3dXa4gRH4ooLT42y9A,OPERATIONAL,IUPUI,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.36332417582418,9.732600732600734
8,Caribou Coffee,4.3,39.0,2.0,ChIJU2bspUpXa4gRTABNRuHfYLU,OPERATIONAL,IUPUI,"['cafe', 'store']","[['07:00', '18:00'], ['07:00', '18:00'], ['07:00', '18:00'], ['07:00', '18:00'], ['07:00', '15:00']]",17.4,7.0
9,Erbert & Gerbert's Sandwich Shop,4.0,9.0,1.0,ChIJJbJQo0pXa4gR3_c7xwk58kM,OPERATIONAL,IUPUI,[],"[['10:30', '14:00'], ['10:30', '14:00'], ['10:30', '14:00'], ['10:30', '14:00'], ['10:30', '14:00']]",14.0,10.5
10,Panda Express,2.3,3.0,1.0,ChIJC1_HP7JXa4gRcADvZKb6L_Q,OPERATIONAL,IUPUI,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.36332417582418,9.732600732600734
11,West Side Café,3.7,11.0,1.25,ChIJwaf1kU5Xa4gRtWNzVLuqcq8,OPERATIONAL,IUPUI,[],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00']]",21.0,11.0
12,Simply PUUR,3.4,5.0,1.25,ChIJ-ZuzubNXa4gRQrx3V5ccfzg,OPERATIONAL,IUPUI,[],"[['12:00', '22:00'], ['07:00', '19:00'], ['07:00', '19:00'], ['07:00', '19:00'], ['10:30', '19:00'], ['07:00', '19:00'], ['12:00', '22:00']]",19.857142857142858,8.928571428571429
13,Antojitos Carmen Restaurant & Taqueria,4.6,89.0,1.25,ChIJQbnPxWZXa4gRFNgp4y9NBlk,OPERATIONAL,IUPUI,[],"[['10:00', '17:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '17:00']]",18.333333333333332,10.0
14,Gourmet Grill,2.3,3.0,1.25,ChIJlQbGKUxXa4gRegV6S5T6kO0,OPERATIONAL,IUPUI,['store'],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00']]",21.0,11.0
15,Chancellor's Restaurant,4.0,20.0,2.0,ChIJv4pPncpQa4gRpmOWYiDoUKo,OPERATIONAL,IUPUI,[],"[['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '18:00']]",20.4,10.5
16,The Den by Denny's,4.3,51.0,1.25,ChIJY6YPyMpQa4gRaciM1hF4o8Y,OPERATIONAL,IUPUI,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.36332417582418,9.732600732600734
17,Farmer's Fridge,4.098113207547169,286.9433962264151,1.25,ChIJIRe3PiJRa4gRc6sLKM4T76M,OPERATIONAL,IUPUI,[],"[['00:00', 'none']]",30.0,0.0
18,Farmer's Fridge,4.098113207547169,286.9433962264151,1.25,ChIJ9cfmOFlRa4gRS1k1jWAZzYE,OPERATIONAL,IUPUI,[],"[['08:00', '18:00'], ['08:00', '18:00'], ['08:00', '18:00'], ['08:00', '18:00'], ['08:00', '18:00']]",18.0,8.0
19,Working Man's Friend,4.6,826.0,1.0,ChIJXwHvjWlXa4gR9JPPJwJXC1k,OPERATIONAL,IUPUI,['bar'],"[['11:00', '15:00'], ['11:00', '15:00'], ['11:00', '15:00'], ['11:00', '20:00'], ['11:00', '15:00']]",16.0,11.0
20,Prodigy Burger Bar,4.4,29.0,1.0,ChIJoVsG8nNRa4gRe6MYrVxu1Eo,OPERATIONAL,IUPUI,[],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00']]",21.285714285714285,11.0
21,Ali'i Poke - Downtown Indy,4.8,436.0,1.0,ChIJb0IXxsxQa4gRNvKRylj8G1g,OPERATIONAL,IUPUI,[],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00']]",21.285714285714285,11.0
22,Yats,4.7,455.0,1.0,ChIJb0IWysxQa4gR9t3MinPlYAs,OPERATIONAL,IUPUI,[],"[['11:00', '20:00'], ['11:00', '20:00'], ['11:00', '20:00'], ['11:00', '20:00'], ['11:00', '20:00'], ['11:00', '20:00']]",20.0,11.0
23,LAS TINAJITAS MEXICAN RESTAURANT,4.4,96.0,1.25,ChIJze3i0iZXa4gRs5RyLTj7W4I,OPERATIONAL,IUPUI,[],"[['10:00', '21:00'], ['10:00', '21:00'], ['10:00', '21:00'], ['10:00', '21:00'], ['10:00', '21:00'], ['10:00', '21:00']]",21.0,10.0
24,Taco Bell,3.1,1255.0,1.0,ChIJ6xRMmsxQa4gRnUQ_YpJ6cOA,OPERATIONAL,IUPUI,[],"[['09:00', '02:00'], ['09:00', '02:00'], ['09:00', '02:00'], ['09:00', '02:00'], ['09:00', '03:00'], ['09:00', '03:00'], ['09:00', '03:00']]",26.428571428571427,9.0
25,Bento Asian Bistro,4.2,515.0,1.0,ChIJQZmCfsxQa4gR7HCTdnEkGdY,OPERATIONAL,IUPUI,[],"[['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '21:30']]",21.5,11.0
26,Delhi Palace Restaurant,4.0,453.0,2.0,ChIJQZmCfsxQa4gRkwHRvQUtSoY,OPERATIONAL,IUPUI,['meal_delivery'],"[['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '21:30']]",21.5,11.0
27,I love Mac and cheese,3.0,8.0,1.25,ChIJw5QK2lZRa4gR0WnZfWh4XAg,OPERATIONAL,IUPUI,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.36332417582418,9.732600732600734
28,I Heart Mac & Cheese,4.0,74.0,1.25,ChIJw9Vma6xRa4gRrio8cheXJ1A,OPERATIONAL,IUPUI,[],"[['11:00', '20:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00']]",20.857142857142858,11.0
29,Noodles and Company,4.1,645.0,1.0,ChIJyfSYgcxQa4gRCGS54V6l6zM,OPERATIONAL,IUPUI,['store'],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00']]",21.428571428571427,11.0
30,QDOBA Mexican Eats,4.1,965.0,1.0,ChIJe2ayo8xQa4gRiCuAFDB3fig,OPERATIONAL,IUPUI,['bar'],"[['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00']]",21.0,10.5
31,Peppy Grill,3.3,11.0,1.25,ChIJv_pR-6VRa4gRh1pr0wwizXU,OPERATIONAL,IUPUI,[],"[['09:00', '23:00'], ['09:00', '23:00'], ['09:00', '23:00'], ['09:00', '23:00'], ['09:00', '23:00'], ['09:00', '23:00'], ['09:00', '23:00']]",23.0,9.0
32,Toppers Pizza,4.2,508.0,2.0,ChIJWa_bwcxQa4gR_HeQ8qqvypk,OPERATIONAL,IUPUI,['meal_delivery'],"[['10:30', '02:30'], ['10:30', '02:30'], ['10:30', '02:30'], ['10:30', '02:30'], ['10:30', '03:00'], ['10:30', '03:30'], ['10:30', '03:30']]",26.857142857142858,10.5
33,BEAST,5.0,4.0,1.25,ChIJ2ybOxdNXa4gROA0cXgWDRJ0,OPERATIONAL,IUPUI,[],"[['11:00', '14:00'], ['17:00', '20:00'], ['11:00', '14:00'], ['17:00', '20:00'], ['11:00', '14:00'], ['17:00', '20:00'], ['11:00', '14:00'], ['17:00', '20:00'], ['11:00', '14:00'], ['17:00', '20:00']]",17.0,14.0
34,PB & J Factory,5.0,3.0,1.25,ChIJfyXRx-hXa4gRV8GNZweSZCg,OPERATIONAL,IUPUI,[],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['15:00', '21:00']]",21.0,11.666666666666666
35,Papa John's Pizza,3.4,374.0,1.0,ChIJOzunusxQa4gRHOt2WzpIg8k,OPERATIONAL,IUPUI,[],"[['09:30', '23:00'], ['09:30', '23:00'], ['09:30', '23:00'], ['09:30', '23:00'], ['09:30', '23:00'], ['09:30', '00:00'], ['09:30', '00:00']]",23.285714285714285,9.5
36,Subway,3.6,126.0,1.0,ChIJv4pPncpQa4gRu8lF5LmwSbA,OPERATIONAL,IUPUI,[],"[['11:00', '21:00'], ['09:30', '22:00'], ['09:30', '22:00'], ['09:30', '22:00'], ['09:30', '22:00'], ['09:30', '22:00'], ['10:00', '22:00']]",21.857142857142858,9.785714285714286
37,Blaze Pizza,4.3,1818.0,1.0,ChIJOzRLh8xQa4gRq_EOciAKrdc,OPERATIONAL,IUPUI,[],"[['11:00', '23:00'], ['10:30', '23:00'], ['10:30', '23:00'], ['10:30', '23:00'], ['10:30', '23:00'], ['10:30', '00:00'], ['11:00', '23:00']]",23.142857142857142,10.642857142857142
38,Andre's BBQ & Seafood,4.098113207547169,286.9433962264151,1.25,ChIJO3_sEAVXa4gRLH15rmH0Imk,OPERATIONAL,IUPUI,[],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '23:00'], ['11:00', '23:00']]",21.8,11.0
39,Boba&Everything,5.0,2.0,1.25,ChIJFTbIA3RXa4gRaXuAk7bk3_M,OPERATIONAL,IUPUI,[],"[['08:00', '15:00'], ['08:00', '15:00'], ['08:00', '15:00'], ['08:00', '15:00'], ['08:00', '15:00']]",15.0,8.0
40,Moe's Southwest Grill,4.3,443.0,1.0,ChIJJ7ddwMxQa4gRTC8PS2mf7Gk,OPERATIONAL,IUPUI,[],"[['11:00', '20:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00']]",20.857142857142858,11.0
41,Little Caesars Pizza,3.9,466.0,1.0,ChIJk1CepEJXa4gRji7zhTgMAp4,OPERATIONAL,IUPUI,['meal_delivery'],"[['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '23:00'], ['10:30', '23:00']]",22.285714285714285,10.5
42,Naf Naf Grill,4.6,159.0,1.0,ChIJPStePldRa4gREqkSZ8COBBU,OPERATIONAL,IUPUI,[],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00']]",21.0,11.0
43,Donatos Pizza,3.7,104.0,2.0,ChIJlRE5T75Ra4gR-xHzlq3d-3I,OPERATIONAL,IUPUI,[],"[['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '01:00'], ['11:00', '01:00']]",23.571428571428573,11.0
44,Yamallama Delicatessen,5.0,1.0,2.0,ChIJXVtiZ1xXa4gRYszO2sLCWNc,OPERATIONAL,IUPUI,['store'],"[['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '15:00']]",18.333333333333332,10.0
45,Poke Guru @ AMP,4.9,27.0,1.0,ChIJhekwWyFRa4gRYMp66nLMTok,OPERATIONAL,IUPUI,[],"[['11:00', '19:00'], ['11:00', '19:00'], ['11:00', '19:00'], ['11:00', '19:00'], ['11:00', '19:00'], ['11:00', '19:00']]",19.0,11.0
46,Frankie's Pizza Parlor,4.6,21.0,1.25,ChIJu-Q_52ZXa4gRfVdySuAZ0Bo,OPERATIONAL,IUPUI,[],"[['11:00', '20:00'], ['11:00', '20:00'], ['11:00', '20:00'], ['11:00', '21:00'], ['11:00', '21:00']]",20.4,11.0
47,Tandoor & Tikka - IUPUI,3.9,339.0,1.25,ChIJE4_nZsxQa4gRQKOccgL5F34,OPERATIONAL,IUPUI,[],"[['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00']]",22.0,10.5
48,Mambo's cheesesteak grill 2,5.0,5.0,1.25,ChIJKwMt4l1Xa4gRqZI1nL-3Lh0,OPERATIONAL,IUPUI,[],"[['08:00', '10:30'], ['11:00', '20:00'], ['08:00', '10:30'], ['11:00', '20:00'], ['08:00', '10:30'], ['11:00', '20:00'], ['08:00', '10:30'], ['11:00', '20:00'], ['08:00', '10:30'], ['11:00', '20:00'], ['08:00', '10:30'], ['11:00', '20:00']]",15.25,9.5
49,Sushi Boss,4.5,868.0,1.25,ChIJPz1UXcxQa4gRABkkLqvJQ0c,OPERATIONAL,IUPUI,['bar'],"[['10:30', '22:00'], ['10:30', '23:00'], ['10:30', '23:00'], ['10:30', '23:00'], ['10:30', '23:00'], ['10:30', '00:00'], ['10:30', '00:00']]",23.142857142857142,10.5
50,Arby's,4.0,585.0,1.0,ChIJyeAzZsxQa4gR0VxnG7ff8XQ,OPERATIONAL,IUPUI,['store'],"[['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00']]",19.0,10.0
51,Taco Bell,3.1,875.0,1.0,ChIJlUt_E2hXa4gRcMBPvQZGmb0,OPERATIONAL,IUPUI,[],"[['09:00', '02:00'], ['09:00', '02:00'], ['09:00', '02:00'], ['09:00', '02:00'], ['09:00', '02:00'], ['09:00', '02:00'], ['09:00', '02:00']]",26.0,9.0
52,Jack's Pizza,3.9,412.0,2.0,ChIJdz35a2hXa4gR-gM4d7VpOcI,OPERATIONAL,IUPUI,[],"[['17:00', '00:00'], ['17:00', '23:00'], ['17:00', '23:00'], ['17:00', '23:00'], ['17:00', '23:00'], ['17:00', '00:00'], ['17:00', '00:00']]",23.428571428571427,17.0
53,LA POSADA MEXICAN RESTAURANT,4.2,438.0,1.0,ChIJVTWJaWhXa4gRayPe-vtSl-s,OPERATIONAL,IUPUI,[],"[['10:00', '23:00'], ['10:00', '23:00'], ['10:00', '23:00'], ['10:00', '23:00'], ['10:00', '02:00'], ['10:00', '02:00']]",24.0,10.0
54,Taste of Innova Wings + Greens,4.098113207547169,286.9433962264151,1.25,ChIJ4YOnqgNXa4gR3bt1kl7VrpY,OPERATIONAL,IUPUI,[],"[['18:00', '20:00'], ['11:30', '19:00'], ['11:30', '20:00'], ['11:30', '20:00'], ['11:30', '20:00'], ['13:00', '20:00']]",19.833333333333332,12.833333333333334
55,parkon,5.0,1.0,1.25,ChIJSxMAdZRXa4gRPb3dJqv8dV8,OPERATIONAL,IUPUI,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.36332417582418,9.732600732600734
56,Comida,4.098113207547169,286.9433962264151,1.25,ChIJt5RcHyVXa4gRxD5pVy5CapU,OPERATIONAL,IUPUI,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.36332417582418,9.732600732600734
57,Pollo Michoacano,4.1,373.0,1.0,ChIJ61-F9WhXa4gRD98PAy2TuH4,OPERATIONAL,IUPUI,[],"[['09:00', '18:00'], ['09:00', '20:00'], ['09:00', '20:00'], ['09:00', '20:00'], ['09:00', '20:00'], ['09:00', '20:00'], ['09:00', '20:00']]",19.714285714285715,9.0
58,Birrieria Andrade Estilo Jalisco,4.1,147.0,2.0,ChIJk9YFimhXa4gRpQH4b13_lFk,OPERATIONAL,IUPUI,[],"[['09:00', '18:00'], ['11:00', '18:00'], ['11:00', '18:00'], ['11:00', '18:00'], ['11:00', '18:00'], ['11:00', '18:00'], ['09:00', '18:00']]",18.0,10.428571428571429
59,Hardee's,3.7,769.0,1.0,ChIJ73s3OcxQa4gRmOF87Use0GI,OPERATIONAL,IUPUI,[],"[['07:00', '22:00'], ['06:00', '23:00'], ['06:00', '23:00'], ['06:00', '23:00'], ['06:00', '23:00'], ['06:00', '23:00'], ['06:00', '23:00']]",22.857142857142858,6.142857142857143
60,The Oceanaire Seafood Room,4.5,974.0,3.0,ChIJ85yF9rxQa4gRpziEPTO4e4U,OPERATIONAL,Industrious Mass Ave,[],"[['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '22:00'], ['17:00', '22:00']]",21.285714285714285,17.0
61,Pearl Street Pizzeria & Pub,4.5,832.0,2.0,ChIJtyC7qb1Qa4gRdhc0FcqReps,OPERATIONAL,Industrious Mass Ave,"['meal_delivery', 'bar']","[['12:00', '02:00'], ['11:00', '02:00'], ['11:00', '02:00'], ['11:00', '02:00'], ['11:00', '02:00'], ['11:00', '02:00'], ['12:00', '02:00']]",26.0,11.285714285714286
62,Tin Roof,4.0,852.0,1.0,ChIJexEho71Qa4gRN_19ml4q-OE,OPERATIONAL,Industrious Mass Ave,['bar'],"[['11:00', '03:00'], ['16:00', '03:00'], ['16:00', '03:00'], ['16:00', '03:00'], ['16:00', '03:00'], ['11:00', '03:00']]",27.0,14.333333333333334
63,O'Reilly's Irish Bar & Restaurant,4.2,488.0,2.0,ChIJb-Qgo71Qa4gRinKi3mprdKA,OPERATIONAL,Industrious Mass Ave,['bar'],"[['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00']]",24.0,11.0
64,Nada,4.4,1952.0,2.0,ChIJccxl8rxQa4gRMZVqAEys2vc,OPERATIONAL,Industrious Mass Ave,['bar'],"[['17:00', '22:00'], ['17:00', '22:00'], ['17:00', '22:00'], ['17:00', '22:00'], ['17:00', '22:00'], ['17:00', '22:00']]",22.0,17.0
65,Buffalo Wild Wings,3.6,1611.0,2.0,ChIJdb3iTbxQa4gRP79ZplALB6s,OPERATIONAL,Industrious Mass Ave,['bar'],"[['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '23:00'], ['11:00', '23:00']]",22.285714285714285,11.0
66,Gallery Pastry Bar,4.6,154.0,1.9736842105263157,ChIJObziD3NRa4gRu5u1oALQ3Ug,OPERATIONAL,Industrious Mass Ave,"['cafe', 'bar']","[['08:00', '16:00'], ['08:00', '16:00'], ['08:00', '16:00'], ['08:00', '16:00'], ['08:00', '16:00'], ['08:00', '16:00']]",16.0,8.0
67,Prime 47- Indy's Steakhouse,4.6,669.0,4.0,ChIJKfHsDL1Qa4gRGJ3g9Inh5r0,OPERATIONAL,Industrious Mass Ave,[],"[['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '22:00'], ['17:00', '22:00']]",21.333333333333332,17.0
68,"INDYO FROZEN YOGURT, CARAMEL CORN & COFFEE",3.6,92.0,1.0,ChIJQ2tahbxQa4gRbjnsMa47trs,OPERATIONAL,Industrious Mass Ave,"['cafe', 'store']","[['12:00', '18:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00']]",18.857142857142858,10.285714285714286
69,Yard House,4.4,2326.0,2.0,ChIJUYeec71Qa4gRyRvSkhRsUxo,OPERATIONAL,Industrious Mass Ave,['bar'],"[['11:00', '22:30'], ['11:00', '22:30'], ['11:00', '22:30'], ['11:00', '22:30'], ['11:00', '22:30'], ['11:00', '23:30'], ['11:00', '23:30']]",22.785714285714285,11.0
70,The District Tap,4.4,554.0,2.0,ChIJP6eM_e5Ra4gRRJM6Lc1naYE,OPERATIONAL,Industrious Mass Ave,['bar'],"[['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '02:00'], ['11:00', '02:00'], ['11:00', '02:00']]",24.857142857142858,11.0
71,Dos Hombres,3.3,48.0,1.9736842105263157,ChIJwQI99aFRa4gR28GJV_16CWk,OPERATIONAL,Industrious Mass Ave,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.143005952380953,11.862882653061225
72,Steak 'n Shake Headquarters,1.5,196.0,1.0,ChIJb-DRB71Qa4gRPL7sdy47xpM,OPERATIONAL,Industrious Mass Ave,[],"[['09:00', '17:00'], ['09:00', '17:00'], ['09:00', '17:00'], ['09:00', '17:00'], ['09:00', '17:00']]",17.0,9.0
73,T & T Tran II,4.13859649122807,765.7017543859649,1.9736842105263157,ChIJWUxFfbxQa4gRjLWpZ01Nitc,OPERATIONAL,Industrious Mass Ave,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.143005952380953,11.862882653061225
74,Chin Sushi House,4.3,21.0,1.9736842105263157,ChIJ7ZtwR-NRa4gR1RkQRBDLl-k,OPERATIONAL,Industrious Mass Ave,[],"[['11:00', '21:00'], ['09:00', '21:00'], ['09:00', '21:00'], ['09:00', '21:00'], ['09:00', '21:00'], ['09:00', '21:00']]",21.0,9.333333333333334
75,Sauce on the Side,4.7,113.0,1.9736842105263157,ChIJGckms2BRa4gRUFHURJspVy0,OPERATIONAL,Industrious Mass Ave,[],"[['12:00', '20:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00']]",21.142857142857142,11.142857142857142
